"code","name","category","sub_category","sub_category2"
"8850250002628","รสดีเมนูแป้งชุบทอดรสต้นตับรับ 90กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"0761934412016","ซันลีแผ่นแป้งเวียดนาม 80กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850250002635","รสดีเมนูแป้งชุบทอดรสเผ็ดร้อน 90กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850122101343","มังกรคู่วุ้นเส้น 40กรัม แพค 10","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850144074014","คนอร์แป้งข้าวโพด 200กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200023808","แอคเนซีพาสต้าอีลีเก 3สี 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850144142096","เบสท์ฟู้ดส์มะกะโรนีรูปข้องอ 450กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"9310155203838","ซานรีโมพาสต้าข้องอ 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200139875","แอคเนซีพาสต้าปล้องตัดเฉียง 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850100320001","ไวไวเส้นเล็กอบแห้ง 150กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8852959000301","เกษตรวุ้นเส้น 40กรัม แพค 10","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200139103","แอคเนซีสปาเก็ตตี้ลินกิจนี่เบอร์10 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8801045999913","โอโตกิราเมงกึ่งสำเร็จรูปรสเผ็ด 120กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850122354152","นิวเกรดแป้งข้าวเหนียว 400กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850144142034","เบสท์ฟู้ดส์มะกะโรนีรูปข้องอ 225กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200139561","แอคเนซีมะกะโรนีอีลิซีเบอร์56 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200139059","แอคเนซีคาเปลลินีเบอร์1 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850144200550","คนอร์แป้งทอดกรอบ 120กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850122344153","นิวเกรดแป้งข้าวเจ้า 400กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850030119928","โลโบเกล็ดขนมปังป่น 350กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8853474046836","มายช้อยส์เพ็นเน่ริกกาเต้พาสต้า 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8856848000175","เพอร์เฟ็คเอิร์ธเส้นพาสต้าออแกนิคข้าวกล้องอินทรีย์ 225กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850358370308","แม็กกาแรตแป้งข้าวโพด 200กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"3038359006135","แพนซานีมักกะโรนี 400กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200139387","แอคเนซีพาสต้าข้องอ 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8001200038994","แอคเนซีโฮลวีทสปาเก็ตตี้ 500กรัม","ของแห้งและเครื่องปรุง","แป้ง เส้นก๋วยเตี๋ยวและพาสต้า","แป้งทำอาหาร"
"8850358371350","แมกกาแรตโซดาผง 300กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850076915232","เบตตี้ครอกเกอร์ฟัดจ์บราวนี่ 519กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850939200024","ทิวลิปโกโก้ทำขนมสีเข้ม 440กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850332211115","อิมพีเรียลวุ้นเจลาตินรสสตรอเบอร์รี 100กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"9310079305670","โกลเด้นเชิร์นเนยชนิดเค็มสำหรับทำขนม 454กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850639005912","โกโก้ดัทช์ช้อยผงโกโก้ชนิดสีเข้ม 450กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850543282010","เพอร์เฟคยีสต์สำเร็จรูป 34กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"0052100070865","แม็คคอร์มิควานิลลาเอ็กซ์แทรค 29มล.","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850939200680","ทิวลิปดาร์กช็อกโกแลตชิพ 600กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850358372739","แม็กกาแรตผงฟูดับเบิลแอคชั่น 300กรัม","ของแห้งและเครื่องปรุง","ส่วนผสมเบเกอร์รี่และของหวาน","แป้งทำขนม"
"8850456100326","วังขนายน้ำตาลทราย 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256100106","มิตรผลน้ำตาลทรายขาวบริสุทธิ์ 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850456101507","วังขนายน้ำตาลออร์แกนิค 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850352000058","วังขนายน้ำตาลทรายขาวบริสุทธิ์ 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8859296300019","ลินน้ำตาลทรายขาวบริสุทธิ์ 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850456100227","วังขนายน้ำตาลทรายแดง 400กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256500050","มิตรผลน้ำตาลทรายแดง 500กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8859296300040","ลินน้ำตาลทรายเบเกอรี 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8859296300026","ลินน้ำตาลทองธรรมชาติ 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256000505","มิตรผลโกลด์น้ำตาลเคลือบคาราเมล 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256000703","มิตรผลน้ำเชื่อม 850มล.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8858681800080","คอนโทรลวัตถุให้ความหวานแทนน้ำตาล 340กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8858681800219","คอนโทรลสารให้ความหวานผสมสารสกัดจากหญ้าหวาน 340กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256000680","มิตรผลน้ำตาลอ้อยผสมน้ำตาลมะพร้าว 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850186700070","อิควลสารให้ความหวานแทนน้ำตาลจากหญ้าหวาน 2กรัม แพค100ซอง","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8857122331145","กรีนสวีทสวีทเอฟวัตถุให้ความหวานแทนน้ำตาลสารสกัดหญ้าหวานและอินนูลิน 1.5กรัม แพค 30ซอง","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8859296300804","ลินน้ำตาลอ้อยธรรมชาติ 1กก.","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"9321778673991","เพอเวียสารให้ความหวานแทนน้ำตาลจากหญ้าหวาน 1.25กรัม แพค40ซอง","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8857122331015","กรีนสวีทวัตถุให้ความหวานแทนน้ำตาลใช้สารสกัดจากหญ้าหวาน 280 กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8859296300033","ลินน้ำตาลทรายละลายเร็ว 500กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256100137","มิตรผลน้ำตาลทรายบริสุทธิ์ขวด 220กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850256000659","มิตรผลอ้อยผสมน้ำตาลมะพร้าว 450กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850456100234","วังขนายน้ำตาลคาราเมล 500กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850250002338","ไลท์ซูการ์วัตถุให้ความหวานแทนน้ำตาล 4กรัม แพค 50ซอง","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8859296300149","ลินน้ำตาลไอซิ่ง 900กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850250003045","ไลท์ซูการ์วัตถุให้ความหวานแทนน้ำตาลถุง 500กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8850186100061","อิควล 1กรัม แพค 50ซอง","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8853632001035","อนามัยน้ำตาลมะพร้าวถ้วย 454กรัม","ของแห้งและเครื่องปรุง","น้ำตาลและสารให้ความหวาน","น้ำตาลทำอาหาร"
"8851016000018","คาลบี้ข้าวเกรียบกุ้งรสดั้งเดิม 68กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718801121","เลย์ร็อกรสเกลือ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718801138","เลย์ร็อกรสBBQ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100024","พริงเกิลส์มันฝรั่งทอดกรอบรสซาวครีมและหัวหอม 107กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718801213","เลย์คลาสสิครสเกลือ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100017","พริงเกิลส์มันฝรั่งทอดกรอบรสดั่งเดิม 107กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718801237","เลย์คลาสสิครสซาวครีม 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718801893","เลย์คลาสสิคโนริสาหร่าย 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718803576","เลย์แผ่นหยักรสหมึกย่างฮอตชิลลี่ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004431459","เทสโตซิกเนเจอร์โปเตโต้ชิปส์ช็อกโกแลตแผ่นหยัก 55กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8852052110501","ฮานามิข้าวเกรียบกุ้งรสดั้งเดิม 60กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851016000650","แจ๊กซ์มันฝรั่งแท่ง 55กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851727003056","คอนเน่ข้าวโพดอบกรอบ 56กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718807345","ซีโตสข้าวโพดกรอบรสอเมริกันชีส 70กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718801688","เลย์ร็อครสกระเพรา 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718805365","ซันไบท์มัลติเกรนขนมอบกรอบรสออริจินัล 56กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8852052220408","สแน็คแจ็คถั่วลันเตาอบ 70กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718807949","เลย์คลาสสิคมันฝรั่งทอดกรอบรสเมี่ยงคำครบรส 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"4018077695452","ลอเรนซ์มันฝรั่งแผ่นทอดกรอบรสเกลือและวิเนการ์ 100กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718812905","เลย์แผ่นเรียบรสไข่เค็ม 70กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850548003818","โปเตโต้มันฝรั่งทอดกรอบรสพริกหยวก 60กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004101208","ปาร์ตี้มันผสมทอดกรอบเคลือบเนยคาราเมล 60กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718810529","เลย์ร็อค2อิน1รสกุ้งเผาและน้ำจิ้มซีฟู้ด 73กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004807209","โดโซะข้าวหอมญี่ปุ่นอบกรอบรสคอร์นชีส 56กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718805389","ซันไบท์มัลติเกรนขนมอบกรอบรสบาร์บีคิว 56กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851016001374","คาลบี้ข้าวเกรียบกุ้งรสพริกไทยดำ 68กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850548006185","ปาริปาริข้าวโพดอบกรอบรสปลาหมึก 72กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8852052111508","ฮานามิข้าวเกรียบกุ้งรสฮอตชิลลี 60กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851727002042","ปาปริก้ามันฝรั่งกรอบ 32กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851727002059","ปาปริก้ามันฝรั่งกรอบ 65กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718809011","เลย์คลาสสิคเกลือ 158กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851727001052","โปเต้มันฝรั่งกรอบ 65กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8855588141049","คาราด้าขนมกรอบปลาหมึก 68กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100031","พริงเกิลส์มันฝรั่งทอดกรอบรสชีสซี่ชีส 107กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851727003254","คอนเน่ข้าวโพดรสชีส 56กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850155011060","มโนห์ราข้าวเกรียบรสกุ้ง 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100253","พริงเกิลส์มันฝรั่งทอดกรอบรสซาวครีมและหัวหอม 42กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"9556072090025","ชาโชสแผ่นแป้งข้าวโพดทอดกรอบรสบาร์บีคิว 80กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004406259","เทสโตมันฝรั่งแผ่นหยักรสปูผัดผงกระหรี่ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8852052110402","ฮานามิข้าวเกรียบกุ้งรสดั้งเดิม 30กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"0896719000796","ป๊อปคอร์นนิวยอร์กข้าวโพดคั่วรสชีส 60กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004418054","เทสโตเดวิลมันฝรั่งแท้ทอดกรอบแผ่นหยักรสพริกจักรพรรดิ์ 70กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004416258","เทสโตมันฝรั่งแผ่นเรียบรสซอลธ์และซาวร์ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718809677","เลย์ร็อกรสเกลือ 158กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004451204","คารามูโจ้มันฝรั่งทอดกรอบแผ่นเรียบรสฮ๊อตชิลลี่ 48กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8852020211124","อาริงาโตข้าวเกรียบปลาหมึก 65กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004401261","เทสโตมันฝรั่งแผ่นหยักบาร์บีคิว 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850076905523","ป๊อปซีเคร็ตข้าวโพดดิบรสเนยเข้มข้นสำหรับไมโครเวฟ 272กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004801184","โดโซะข้าวหอมกรอบ 56กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718805037","ทวิสตี้ทไวซ์สอดไส้ดาร์กช็อกโกแลต 59กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8852047326214","โตโรป๊อปคอร์น 80กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004104100","ปาร์ตี้ครองแครงมันทอด 30กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004475309","เทสโตซิกเนเจอร์มันฝรั่งแท้ทอดกรอบผสมไข่เค็มแผ่นเรียบรสออริจินัล 50กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851004402268","เทสโตมันฝรั่งแผ่นหยักเกลือ 75กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100154","พริงเกิลส์มันฝรั่งทอดกรอบรสพิชซ่า 107กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100239","พริงเกิลส์มันฝรั่งทอดกรอบ 42กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8886467100048","พริงเกิลส์มันฝรั่งทอดกรอบรสสโมคกี้บาร์บีคิว 107กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718813001","โดริโทสรสนาโชชีส 198กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8850718809035","เลย์ร็อครสบาร์บีคิว 158กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8851016000513","บันบันถั่วลันเตาอบกรอบ 70กรัม","สแน็คและของหวาน","ขนมแผ่นอบกรอบ","มันฝรั่งอบกรอบ"
"8000380004911","ล็อคเกอร์เวเฟอร์เฮเซลนัท 250กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8000380142484","ล็อคเกอร์เวเฟอร์ชิ้นเล็กสอดไส้ครีมดาร์กช็อกโกแลต 250กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8000380004966","ล็อคเกอร์เวเฟอร์โกโก้ 250กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8992760121090","โอริโอคุกกี้ดับเบิ้ลดีไลท์ 133กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"7622300136055","โอรีโอคุกกี้แซนวิชไส้ครีมสตรอเบอร์รี 133กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"0711747012293","เซร่าจีบราวนี่บริทเทิลคุกกี้แผ่นบางรสช็อกโกแลตผสมอัลมอนด์ 142กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850426000236","ยูโร่เค้กคัสตาร์ด 144กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8851019010007","กูลิโกะป๊อกกี้ช็อกโกแลต 49กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8992760221028","โอรีโอคุกกี้แซนด์วิชวานิลลา 133กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8886001012295","เดนิสากิ๊ฟเซ็ทบัตเตอร์คุกกี้ 454กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8888077101101","เมจิยันยันขนมปังเคลือบช็อกโกแลต 50กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"4893049150012","โอรีโอคุกกี้แซน์วิชวานิลลา 256.5กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850987351419","บิสชินเวเฟอร์มะพร้าว 100กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850987351433","บิสชินเวเฟอร์สตรอเบอร์รี่ 100กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850987351372","บิสชินเวเฟอร์โกโก้ 100กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8852047111117","เซี่ยงไฮ้เวเฟอร์โกโก้ 72กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850309200920","ทิวลี่ทวินเวเฟอร์ 369.6กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8851019030975","กูลิโกะเพรทซ์รสออริจินัล 23กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8801019300950","ไฮไทแครกเกอร์ 172กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8851019030968","กูลิโกะเพรทซ์คอร์น 24กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8851019010625","กูลิโกะป๊อกกี้แฟมิลี่แพ็คช็อกโกแลต 154กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8851727005531","เดนม่าคุกกี้ผลไม้รวม 249กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8852008300000","ลอตเต้โคอะล่าบิสกิตสอดไส้ช็อกโกแลต 37กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850987367045","บิสชินเวเฟอร์ไส้ครีมกลิ่นส้ม 100กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"5000396014877","แมคไวตี้ส์บิสกิตเคลือบดาร์กช็อกโกแลต 200กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"4901360272969","เบอร์บอนบิสกิตหน้าครีมช็อกโกแลตและครีมกาแฟ 103กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
"8850425003979","ยูโร่ช็อกโกแลตพาย 156กรัม","สแน็คและของหวาน","บิสกิต คุกกี้และแครกเกอร์","บิสกิตและคุกกี้"
